Trophy,Class Position,Car Number,Driver Name,Car Model,Tire Mfg,Region,Run 1,Run 2,Run 3,Total Time,Medal,(blank),Codriver Car Number,Driver Town,Sponsor,(unknown),Division,Run 4,Run 5,Run 6,Diff Behind Next Fastest in Class,Rank PAX,Class Position,Class,Car Number,Driver Name,Car Model,Tire Mfg,Total Time,PAX Factor,PAX Time,Diff Behind Next Fastest PAX,Diff Behind 1st Place PAX,RTP Points,Car Year,Car Model,First Name,Last Name,City,State,Rank Overall
,33,124,Ryan Finch,2017 Chevrolet Camaro,Bridgestone,Northwest,88.120,91.232(1),92.490(1),150.424,,,[24],"Niles, MI",Enterprise,,Great Lakes,62.975,64.835(1),62.304,(0.128),1031,33,DS,124,Ryan Finch,2017 Chevy Camaro,Bridgestone,150.424,0.794,119.437,0.046,18.200,8476,2017,Chevy Camaro,Ryan,Finch,Niles,MI,1184
,34,66,Michael Phelps,2017 Subaru WRX,BFGoodrich,Des Moin,87.018,89.759,89.592,151.084,,,,"Prole, IA",Your mom,,Midwest,66.233,64.578,64.066,(0.660),1056,34,DS,66,Michael Phelps,2017 Subaru WRX,BFGoodrich,151.084,0.794,119.961,0.009,18.724,8439,2017,Subaru WRX,Michael,Phelps,Prole,IA,1196
,35,69,Paul Mihalyov,2016 Subaru wrx,Bridgestone,Chicago,DNF,87.237,86.130,151.557,,,,"Carol Stream, IL",,,Central,65.655,66.036,65.427,(0.473),1071,35,DS,69,Paul Mihalyov,2016 Subaru WRX,Bridgestone,151.557,0.794,120.336,0.003,19.099,8413,2016,Subaru WRX,Paul,Mihalyov,Carol Stream,IL,1210
,36,22,Ian Farrell,2016 Subaru WRX,Multi,Colorado,90.245(3),86.719,86.704,151.735,,,[122],"Henderson, CO",,,Rocky Moun,65.997,65.031,71.248(3),(0.178),1080,36,DS,22,Ian Farrell,2016 Subaru WRX,Dunlop,151.735,0.794,120.478,0.022,19.240,8403,2016,Subaru WRX,Ian,Farrell,Henderson,CO,1212
,37,48,Robert Gross,2007 Mini Cooper S,Bridgestone,Washingt,88.142,87.831,85.748,153.036,M,,,"Walkersville, MD",,,Northeast,68.652,67.879,67.288,(1.301),1112,37,DS,48,Robert Gross,2007 Mini Cooper S,Bridgestone,153.036,0.794,121.511,0.057,20.273,8332,2007,Mini Cooper S,Robert,Gross,Walkersville,MD,1234
,38,35,John Souder,2014 Subaru BRZ,Bridgestone,Northwest,87.622,89.147,86.696,153.165,M,,,"Fostoria, OH",JSRacing,,Great Lakes,67.132,66.469,66.757,(0.129),1116,38,DS,35,John Souder,2014 Subaru BRZ,Bridgestone,153.165,0.794,121.613,0.037,20.376,8325,2014,Subaru BRZ,John,Souder,Fostoria,OH,1240
,39,199,Clyde Caplan,2017 Chevrolet Camaro,Bridgestone,Washingt,DNF,92.979(1),89.734,153.272,,,[99],"Silver Spring, MD",Team WTF?! | Stranoparts.com,,Northeast,63.809,64.014,63.538,(0.107),1121,39,DS,199,Clyde Caplan,2017 Chevy Camaro,Bridgestone,153.272,0.794,121.698,0.005,20.461,8319,2017,Chevy Camaro,Clyde,Caplan,Silver Spring,MD,1243
,40,132,Steven Salisbury,2018 Chevrolet Camaro,Bridgestone,Washingt,88.817,95.450(2),92.168,153.837,,,[32],"Baldwin, MD",Stranoparts.com | Pipe Dream Fabr,,Northeast,66.965(1),66.774(1),65.020,(0.565),1139,40,DS,132,Steven Salisbury,2018 Chevy Camaro,Bridgestone,153.837,0.794,122.147,0.016,20.909,8288,2018,Chevy Camaro,Steven,Salisbury,Baldwin,MD,1253
,41,28,Yarko Thomas,2013 BMW 128i,Bridgestone,Colorado,87.519,85.904,85.918(1),154.508,,,,"Denver, CO",Sushi Hayom/ Yarknado Data,,Rocky Moun,68.604(1),69.399(1),68.842(1),(0.671),1157,41,DS,28,Yarko Thomas,2013 BMW 128i,Bridgestone,154.508,0.794,122.679,0.011,21.442,8252,2013,BMW 128i,Yarko,Thomas,Denver,CO,1269
,42,97,Jeff Wetzel,2017 Chevrolet Camaro,Bridgestone,Gulf Coas,88.772,92.797(1),DNF,157.587,M,,,"Pensacola, FL",,,Southeast,DNF,68.815,69.946,(3.079),1219,42,DS,97,Jeff Wetzel,2017 Chevy Camaro,Bridgestone,157.587,0.794,125.124,0.042,23.887,8091,2017,Chevy Camaro,Jeff,Wetzel,Pensacola,FL,1298
,43,171,Terry Baker,2017 Chevrolet Camaro Lt,Bridgestone,Washingt,DNF,94.123,92.578,158.828,M,,[71],"Virginia Beach, VA",,,Northeast,67.309,66.250,66.978,(1.241),1234,43,DS,171,Terry Baker,2017 Chevy Camaro LT,Bridgestone,158.828,0.794,126.109,0.066,24.872,8028,2017,Chevy Camaro LT,Terry,Baker,Virginia Beach,VA,1305
,44,49,Curt Luther,2016 Chevrolet Camaro,Bridgestone,California,92.826,92.421,94.594(1),160.820,,,[149],"Beaumont, CA",Thanks Mark! - Fastndrunk - L&W,,SoPac,71.855,69.182,68.399,(1.992),1256,44,DS,49,Curt Luther,2016 Chevy Camaro,Bridgestone,160.820,0.794,127.691,0.003,26.454,7928,2016,Chevy Camaro,Curt,Luther,Beaumont,CA,1320
,45,9,Larry Barry,2015 Subaru WRX,Hankook,Kansas C,90.911,DNF,DNF,161.878,M,,,"Raytown, MO",,,Midwest,DNF,73.127(1),70.967,(1.058),1269,45,DS,9,Larry Barry,2015 Subaru WRX,Hankook,161.878,0.794,128.531,0.074,27.294,7876,2015,Subaru WRX,Larry,Barry,Raytown,MO,1323
,46,71,Curtis Staples,2017 Chevrolet Camaro,Bridgestone,Old Domi,93.718,93.823,93.705,162.307,M,,[171],"Norfolk, VA",Atlantic Autowerks,,Southeast,70.482,68.716,68.602,(0.429),1273,46,DS,71,Curtis Staples,2017 Chevy Camaro,Bridgestone,162.307,0.794,128.872,0.068,27.635,7856,2017,Chevy Camaro,Curtis,Staples,Norfolk,VA,1324
,47,52,Christopher Sharpe,2015 Subaru WRX,Bridgestone,Alamo,DNF,95.399,DNF,164.007,,,,"Schertz, TX",,,Southwest,68.720,68.608,DNF,(1.700),1285,47,DS,52,Christopher Sharpe,2015 Subaru WRX,Bridgestone,164.007,0.794,130.222,0.158,28.984,7774,2015,Subaru WRX,Christopher,Sharpe,Schertz,TX,1327
,48,13,Mark Steichen,2014 Audi A5,N/A,Colorado,DNF,100.720(1),97.473(2),175.280,,,,"Broomfield, CO",,,Rocky Moun,DNF,77.807(1),DNF,(11.273),1335,48,DS,13,Mark Steichen,2014 Audi A5,N/A,175.280,0.794,139.172,0.044,37.935,7274,2014,Audi A5,Mark,Steichen,Broomfield,CO,1345
T,1,95,Stephanie Reynoso,2017 Honda Civic Type R,Bridgestone,Lone Star,77.384,75.814,77.722(1),139.176,,,,"Austin, TX",Reynoso Racing/ Black Armor Hel,,Southwest,65.031,64.554,63.362,,445,1,DSL,95,Stephanie Reynoso,2017 Honda Civic Type R,Continental,139.176,0.794,110.506,0.010,9.269,9161,2017,Honda Civic Type R,Stephanie,Reynoso,Austin,TX,718
T,2,32,Evanthe Salisbury,2018 Chevrolet Camaro,Bridgestone,Washingt,82.477,78.560,85.324,143.934,,,,"Baldwin, MD",Stranoparts.com | Pipe Dream Fabr,,Northeast,65.374,DNF,66.333,(4.758),687,2,DSL,32,Evanthe Salisbury,2018 Chevy Camaro,Bridgestone,143.934,0.794,114.284,0.000,13.046,8858,2018,Chevy Camaro,Evanthe,Salisbury,Baldwin,MD,924
T,3,196,Brittany Paris,2018 Chevrolet Camaro LS,Bridgestone*,Detroit,DNF,94.803,80.428,147.494,,,[96],"Milford, MI",careers.gm.com,,Great Lakes,DNF,67.066,67.822(1),(3.560),870,3,DSL,196,Brittany Paris,2018 Chevy Camaro LS,Bridgestone,147.494,0.794,117.110,0.005,15.873,8645,2018,Chevy Camaro LS,Brittany,Paris,Milford,MI,1089
,4,97,Roberta Wetzel,2017 Chevrolet Camaro,Bridgestone,Gulf Coas,85.386,83.026,80.434,148.604,,,,"Pensacola, Fl",,,Southeast,69.603,68.170,DNF,(1.110),935,4,DSL,97,Roberta Wetzel,2017 Chevy Camaro,Bridgestone,148.604,0.794,117.992,0.042,16.754,8580,2017,Chevy Camaro,Roberta,Wetzel,Pensacola,Fl,1133
,5,96,Samantha Bray,2018 Chevrolet Camaro LS,Bridgestone*,Detroit,DNF,DNF,83.464,152.650,,,[196],"Farmington Hills, MI",careers.gm.com,,Great Lakes,69.186,70.940(1),76.679,(4.046),1099,5,DSL,96,Samantha Bray,2018 Chevy Camaro LS,Bridgestone,152.650,0.794,121.204,0.001,19.967,8353,2018,Chevy Camaro LS,Samantha,Bray,Farmington Hills,MI,1229
,6,44,Jenny Dunlap,2013 Subaru BRZ,Bridgestone*,Colorado,DNF,83.665,81.318,153.172,,,,"Lakewood, CO",Lucky Kitty Racing,,Rocky Moun,73.193,72.236(1),71.854,(0.522),1117,6,DSL,44,Jenny Dunlap,2013 Subaru BRZ,Bridgestone,153.172,0.794,121.619,0.006,20.381,8324,2013,Subaru BRZ,Jenny,Dunlap,Lakewood,CO,1241
,7,86,Dawn Sturgeon,2015 Subaru Wrx,Bridgestone,Southern I,DNF,85.378,84.873,156.906,,,,"Newburgh, IN",,,Great Lakes,DNF,73.581,72.033,(3.734),1209,7,DSL,86,Dawn Sturgeon,2015 Subaru WRX,Bridgestone,156.906,0.794,124.583,0.053,23.346,8126,2015,Subaru WRX,Dawn,Sturgeon,Newburgh,IN,1293
,8,13,Maria Jarnagin-Steele,2002 Audi TT,N/A,Colorado,DNF,DNF,DNF,No Time,,,,"Denver, CO",Alamo Drafthouse The Mancave A,,Rocky Moun,DNF,DNF,DNF,,1348,8,DSL,13,Maria Jarnagin-Steele,2002 Audi TT,N/A,No Time,0.794,999.999,––,––,––,2002,Audi TT,Maria,Jarnagin-Steele,Denver,CO,
T,1,80,Bartek Borowski,1999 Mazda Miata,BFGoodrich,Chicago,62.588,62.265,66.140(2),131.886,,,[180],"Elmwood Park, IL",,,Central,71.063,69.672,69.621,,17,1,ES,80,Bartek Borowski,1999 Mazda Miata,BFGoodrich,131.886,0.787,103.794,0.052,2.557,9754,1999,Mazda Miata,Bartek,Borowski,Elmwood Park,IL,299
T,2,179,Andrew Canak,1999 Mazda Miata,BFGoodrich,Milwauke,63.479,62.782,64.786(1),133.003,,,[79],"West Allis, Wi",Noah's Arcade/Stan Mikita's Donut,,Central,72.633(1),70.221,74.224(2),(1.117),30,2,ES,179,Andrew Canak,1999 Mazda Miata,BFGoodrich,133.003,0.787,104.673,0.021,3.436,9672,1999,Mazda Miata,Andrew,Canak,West Allis,Wi,349
T,3,199,Charles Mathews,1999 Mazda Miata,BFGoodrich,Chicago,63.671,65.517(1),62.475,133.106,,,[99],"Morris, IL",Mathews Racecar Engineering/ Cr,,Central,72.808(1),70.631,DNF,(0.103),35,3,ES,199,Charles Mathews,1999 Mazda Miata,BFGoodrich,133.106,0.787,104.754,0.010,3.517,9664,1999,Mazda Miata,Charles,Mathews,Morris,IL,356
T,4,99,Matt Waldbaum,1999 Mazda Miata,BFGoodrich,Chicago,63.514,63.396,63.621,133.674,,,[199],"Chicago, IL",#ES #ESpec #SpecButWithGoodTi,,Central,70.713,70.422,70.278,(0.568),49,4,ES,99,Matt Waldbaum,1999 Mazda Miata,BFGoodrich,133.674,0.787,105.201,0.069,3.964,9623,1999,Mazda Miata,Matt,Waldbaum,Chicago,IL,385
T,5,165,Brandon Dean,2000 Toyota MR2,BFGoodrich,New Eng,63.782,62.979,62.908,133.819,,,[65],"Beverly, MA",,,Northeast,71.159,70.911,71.478,(0.145),52,5,ES,165,Brandon Dean,2000 Toyota MR2,BFGoodrich,133.819,0.787,105.316,0.053,4.078,9613,2000,Toyota MR2,Brandon,Dean,Beverly,MA,391
T,6,180,Michael Ron,1999 Mazda Miata,BFGoodrich,Chicago,63.667,63.044,66.935(2),133.822,,,[80],"Waukegan, IL",,,Midwest,75.011(1),70.778,73.402(1),(0.003),53,6,ES,180,Michael Ron,1999 Mazda Miata,BFGoodrich,133.822,0.787,105.318,0.002,4.081,9613,1999,Mazda Miata,Michael,Ron,Waukegan,IL,392
T,7,198,Paul Brown,2003 Toyota MR2 Spyder,BFGoodrich,Rio Grand,63.520,62.922,62.852,134.078,,,[98],"Los Alamos, NM",Toyota,of Santa Fe Toyota*,Rocky Moun,71.226,71.252,77.764(3),(0.256),67,7,ES,198,Paul Brown,2003 Toyota MR2 Spyder,BFGoodrich,134.078,0.787,105.519,0.033,4.282,9594,2003,Toyota MR2 Spyder,Paul,Brown,Los Alamos,NM,403
T,8,79,Chris Bailey,1999 Mazdo Miata,BFGoodrich,Milwauke,66.425(1),64.248,63.801,134.149,,,[179],"Wauwatosa, WI",Anyone but freaking Canak,,Central,72.639,70.348,DNF,(0.071),68,8,ES,79,Chris Bailey,1999 Mazdo Miata,BFGoodrich,134.149,0.787,105.575,0.056,4.338,9589,1999,Mazdo Miata,Chris,Bailey,Wauwatosa,WI,410
T,9,84,Eric Peterson,2003 Toyota Spyder,BFGoodrich,North Car,63.970,63.345,63.436,134.313,,,,"Hillsborough, NC",Solo Pro Driving & Atomic Empire,,Southeast,71.633,70.977,70.968,(0.164),73,9,ES,84,Eric Peterson,2003 Toyota Spyder,BFGoodrich,134.313,0.787,105.704,0.008,4.467,9577,2003,Toyota Spyder,Eric,Peterson,Hillsborough,NC,422
T,10,196,Ivan Austin,2004 Toyota MR2,BFGoodrich,Milwauke,64.407,64.879(1),62.987,134.534,,,[96],"Minneapolis, MN",,Toyota*,Central,72.878(1),71.547,DNF,(0.221),80,10,ES,196,Ivan Austin,2004 Toyota MR2,BFGoodrich,134.534,0.787,105.878,0.009,4.641,9562,2004,Toyota MR2,Ivan,Austin,Minneapolis,MN,435
T,11,187,Steven Hughes,1999 Mazda Miata,BFGoodrich,Central F,67.804(1),64.283,63.665,134.842,,,[87],"Apopka, FL",,,Southeast,72.090,71.177,74.934(2),(0.308),90,11,ES,187,Steven Hughes,1999 Mazda Miata,BFGoodrich,134.842,0.787,106.121,0.050,4.884,9540,1999,Mazda Miata,Steven,Hughes,Apopka,FL,454
T,12,186,Alex Kang,2003 Toyota MR2 Spyder,BFGoodrich,San Franc,64.172,64.159,65.656(1),135.229,,,[86],"Newark, CA",Cirillo Racing Ltd./ Rust-Eze Bumpe,,NorPac,71.533,71.070,DNF,(0.387),108,12,ES,186,Alex Kang,2003 Toyota MR2 Spyder,BFGoodrich,135.229,0.787,106.425,0.005,5.188,9513,2003,Toyota MR2 Spyder,Alex,Kang,Newark,CA,479
T,13,197,Leonard Cachola,2003 Toyota MR2 Spyder,BFGoodrich,California,64.922,63.887,67.752(2),135.381,,,[97],"West Hollywood, CA",,,SoPac,72.780,71.494,72.789,(0.152),121,13,ES,197,Leonard Cachola,2003 Toyota MR2 Spyder,BFGoodrich,135.381,0.787,106.545,0.002,5.308,9502,2003,Toyota MR2 Spyder,Leonard,Cachola,West Hollywood,CA,488
T,14,134,Philip Petrie,1999 Mazda Miata,BFGoodrich,Central F,DNF,65.967(1),65.149,135.937,,,[34],"New Port Richey, FL",,,Southeast,72.606,70.927,70.788,(0.556),150,14,ES,134,Philip Petrie,1999 Mazda Miata,BFGoodrich,135.937,0.787,106.982,0.023,5.745,9463,1999,Mazda Miata,Philip,Petrie,New Port Richey,FL,518
T,15,34,Rich Wayne,1999 Mazda Miata,BFGoodrich,Northern N,69.528(2),64.691,68.648(2),136.159,,,[134],"Floral Park, NY",,,Northeast,73.556,72.119,71.468,(0.222),164,15,ES,34,Rich Wayne,1999 Mazda Miata,BFGoodrich,136.159,0.787,107.157,0.016,5.920,9448,1999,Mazda Miata,Rich,Wayne,Floral Park,NY,527
T,16,127,Jesse Shapiro,2003 Toyota MR2 Spyder,BFGoodrich,Colorado,67.299(1),64.050,66.067(1),136.209,,,[27],"Parker, CO",DodgingCones.com,,Rocky Moun,72.613,72.159,72.651,(0.050),166,16,ES,127,Jesse Shapiro,2003 Toyota MR2 Spyder,BFGoodrich,136.209,0.787,107.196,0.016,5.959,9444,2003,Toyota MR2 Spyder,Jesse,Shapiro,Parker,CO,529
,17,98,Brian Haynes,2003 Toyota MR2 Spyder,BFGoodrich,Rio Grand,64.340,66.656(1),66.565(1),136.314,,,[198],"Los Alamos, NM",Isotope,Racing Wheels/ Thanks Pau Toyota*,Rocky Moun,73.442,74.499(1),71.974,(0.105),172,17,ES,98,Brian Haynes,2003 Toyota MR2 Spyder,BFGoodrich,136.314,0.787,107.279,0.022,6.042,9437,2003,Toyota MR2 Spyder,Brian,Haynes,Los Alamos,NM,537
,18,94,Dennis Hubbard,1999 Mazda Miata,Bridgestone,San Franc,66.440(1),64.203,64.237,136.404,,,,"La Canada, CA",,,SoPac,73.503,72.201,72.608,(0.090),175,18,ES,94,Dennis Hubbard,1999 Mazda Miata,Bridgestone,136.404,0.787,107.350,0.014,6.113,9431,1999,Mazda Miata,Dennis,Hubbard,La Canada,CA,546
,19,161,Mark Groseth,1999 Mazda Miata,BFGoodrich,Chicago,68.551(2),64.639,64.210,136.473,,,[61],"Carol Stream, IL",Yea thanks alot Mike,,Central,72.263,73.734(1),74.487(1),(0.069),178,19,ES,161,Mark Groseth,1999 Mazda Miata,BFGoodrich,136.473,0.787,107.404,0.000,6.167,9426,1999,Mazda Miata,Mark,Groseth,Carol Stream,IL,551
,20,81,Bill Luxon,1999 Mazda Miata,BFGoodrich,Chicago,65.012,64.681,64.581,136.562,,,,"Batavia, IL",,Mazda*,Great Lakes,73.262,72.267,71.981,(0.089),182,20,ES,81,Bill Luxon,1999 Mazda Miata,BFGoodrich,136.562,0.787,107.474,0.033,6.237,9420,1999,Mazda Miata,Bill,Luxon,Batavia,IL,556
,21,86,Ryan Cirillo,2003 Toyota MR2,BFGoodrich,San Franc,67.100(1),64.732,63.978,136.631,,,[186],"Sunnyvale, CA",#SoloSpecHairdressers #EconomyS,,NorPac,74.932(1),72.653,73.300,(0.069),185,21,ES,86,Ryan Cirillo,2003 Toyota MR2,BFGoodrich,136.631,0.787,107.529,0.040,6.291,9415,2003,Toyota MR2,Ryan,Cirillo,Sunnyvale,CA,563
,22,189,Sean Minehart,2003 Toyota MR2 Spyder,BFGoodrich,Central C,64.431,63.751,64.068,137.050,,,[89],"Raleigh, NC",StalkerCars.com,,Southeast,73.487,DNF,73.299,(0.419),208,22,ES,189,Sean Minehart,2003 Toyota MR2 Spyder,BFGoodrich,137.050,0.787,107.858,0.014,6.621,9386,2003,Toyota MR2 Spyder,Sean,Minehart,Raleigh,NC,595
,23,61,Wes Jenrich,1999 Mazda Miata,BFGoodrich,Chicago,64.434,67.776(2),64.586,137.073,,,[161],"Wheaton, IL",DuPageDerbyDames.com,,Central,75.548(1),72.639,74.363(1),(0.023),210,23,ES,61,Wes Jenrich,1999 Mazda Miata,BFGoodrich,137.073,0.787,107.876,0.017,6.639,9385,1999,Mazda Miata,Wes,Jenrich,Wheaton,IL,596
,24,65,Joe Gerdom,2000 Toyota MR2 Spyder,BFGoodrich,Indianapo,66.954(1),64.596,64.103,137.089,,,[165],"Greenwood, IN",,,Midwest,73.626,74.123,72.986,(0.016),212,24,ES,65,Joe Gerdom,2000 Toyota MR2 Spyder,BFGoodrich,137.089,0.787,107.889,0.010,6.652,9383,2000,Toyota MR2 Spyder,Joe,Gerdom,Greenwood,IN,597
,25,96,Gretchen Austin,2004 Toyota MR2,BFGoodrich,Milwauke,65.494,64.625,64.330,137.413,,,[196],"Minneapolis, MN",,Toyota*,Central,74.762(1),73.270,73.083,(0.324),225,25,ES,96,Gretchen Austin,2004 Toyota MR2,BFGoodrich,137.413,0.787,108.144,0.002,6.907,9361,2004,Toyota MR2,Gretchen,Austin,Minneapolis,MN,616
,26,110,Ed Lange,2001 Toyota MR2,BFGoodrich,Northern N,66.341(1),64.819,64.538,137.458,,,[10],"West Milford, NJ",SJF Performance/ FYS Computers,Toyota*,Northeast,73.515,72.920,73.013,(0.045),227,26,ES,110,Ed Lange,2001 Toyota MR2,BFGoodrich,137.458,0.787,108.179,0.012,6.942,9358,2001,Toyota MR2,Ed,Lange,West Milford,NJ,618
,27,97,Edward Tsui,2003 Toyota MR2 Spyder,BFGoodrich,California,66.072,64.643,65.479,137.471,,,[197],"Aliso Viejo, CA",ilovehatephoto.com/ GilsonDaub.co,,SoPac,74.939,72.828,75.957(1),(0.013),229,27,ES,97,Edward Tsui,2003 Toyota MR2 Spyder,BFGoodrich,137.471,0.787,108.190,0.005,6.953,9357,2003,Toyota MR2 Spyder,Edward,Tsui,Aliso Viejo,CA,619
,28,93,Brian Maskrey,2003 Toyota MR2 Spyder,BFGoodrich,Houston,65.196,65.101,64.751,137.602,,,[193],"Sugar Land, TX",DD Performance Research / HSZC,Toyota*,Southwest,73.973,74.281(1),72.851,(0.131),239,28,ES,93,Brian Maskrey,2003 Toyota MR2 Spyder,BFGoodrich,137.602,0.787,108.293,0.003,7.056,9348,2003,Toyota MR2 Spyder,Brian,Maskrey,Sugar Land,TX,630
,29,89,Christopher Cann,2003 Toyota MR2,BFGoodrich,Washingt,66.856(1),64.783,64.514,137.605,,,[189],"Goochland, VA",,,Southeast,74.926,77.360(2),73.091,(0.003),240,29,ES,89,Christopher Cann,2003 Toyota MR2,BFGoodrich,137.605,0.787,108.295,0.002,7.058,9348,2003,Toyota MR2,Christopher,Cann,Goochland,VA,631
,30,19,Sean Grubb,1999 Mazda Miata,BFGoodrich,Northeast O,65.331,64.989,65.164,137.855,,,,"Tulsa, OK",iZoom Graphics/Idiot Savant Motr,Mazda*,Midwest,74.545,73.118,72.866,(0.250),261,30,ES,19,Sean Grubb,1999 Mazda Miata,BFGoodrich,137.855,0.787,108.492,0.005,7.255,9331,1999,Mazda Miata,Sean,Grubb,Tulsa,OK,640
,31,163,Michael Grosenheider,2003 Toyota MR2 Spyder,BFGoodrich,Lone Star,65.240,65.533,65.727,137.857,,,[63],"Austin, TX",,,Southwest,72.617,73.318,73.534,(0.002),263,31,ES,163,Michael Grosenheider,2003 Toyota MR2 Spyder,BFGoodrich,137.857,0.787,108.493,0.000,7.256,9331,2003,Toyota MR2 Spyder,Michael,Grosenheider,Austin,TX,642
,32,193,Zack Barnes,2003 Toyota MR2-Spyder,BFGoodrich,Houston,65.537,65.364,65.661,138.207,,,[93],"Houston, TX",DD Performance Research / HSZC,Toyota*,Southwest,73.009,72.843,73.855,(0.350),287,32,ES,193,Zack Barnes,2003 Toyota MR2 Spyder,BFGoodrich,138.207,0.787,108.769,0.023,7.532,9308,2003,Toyota MR2 Spyder,Zack,Barnes,Houston,TX,657
,33,90,George Schmitt,1999 Mazda Miata,BFGoodrich,South Ben,66.096,66.110,65.922,138.214,M,,,"Elkhart, IN",,,Great Lakes,73.828,72.706,72.292,(0.007),289,33,ES,90,George Schmitt,1999 Mazda Miata,BFGoodrich,138.214,0.787,108.774,0.003,7.537,9307,1999,Mazda Miata,George,Schmitt,Elkhart,IN,658
,34,153,David Robinson,1999 Mazda miata,Bridgestone*,Tennessee,72.337,65.203,65.146,138.804,,,[53],"Knoxville, TN",Goofy Gomer Racing,,Southeast,73.658,74.593,74.971,(0.590),335,34,ES,153,David Robinson,1999 Mazda Miata,Bridgestone,138.804,0.787,109.239,0.017,8.002,9268,1999,Mazda Miata,David,Robinson,Knoxville,TN,697
,35,18,Mark Hazboun,1999 Mazda MX-5 Miata,Bridgestone,California,65.734,68.285(1),66.843,138.849,,,,"Nipomo, CA",,,SoPac,86.093(3),73.981,73.115,(0.045),340,35,ES,18,Mark Hazboun,1999 Mazda MX-5 Miata,Bridgestone,138.849,0.787,109.274,0.016,8.037,9265,1999,Mazda MX-5 Miata,Mark,Hazboun,Nipomo,CA,701
,36,10,Vernon Head,2001 Toyota MR2,BFGoodrich,San Franc,65.719,65.004,67.614(1),139.159,M,,[110],"Sacramento, CA",,Toyota*,NorPac,75.393,75.230,74.155,(0.310),361,36,ES,10,Vernon Head,2001 Toyota MR2,BFGoodrich,139.159,0.787,109.518,0.002,8.281,9244,2001,Toyota MR2,Vernon,Head,Sacramento,CA,716
,37,63,MIke Monthei,2003 Toyota MR2 Spyder,BFGoodrich,Lone Star,67.110,66.193,66.348,139.268,,,[163],"Austin, TX",,,Southwest,74.492,76.237(1),73.075,(0.109),366,37,ES,63,MIke Monthei,2003 Toyota MR2 Spyder,BFGoodrich,139.268,0.787,109.604,0.024,8.367,9237,2003,Toyota MR2 Spyder,MIke,Monthei,Austin,TX,726
,38,53,Mike Robinson,1999 Mazda Miata,Bridgestone*,Tennessee,65.388,65.310,65.337,139.559,M,,[153],"Ardmore, AL",Goofy Gomer Racing,,Southeast,74.441,75.604(1),74.249,(0.291),384,38,ES,53,Mike Robinson,1999 Mazda Miata,Bridgestone,139.559,0.787,109.833,0.018,8.596,9217,1999,Mazda Miata,Mike,Robinson,Ardmore,AL,742
,39,27,Seth Confer,2003 Toyota Mr2,BFGoodrich,Colorado,71.371(2),66.799,66.338,139.745,,,[127],"Castle Rock, CO",DodgingCones.com,,Rocky Moun,77.725(1),74.547,73.407,(0.186),399,39,ES,27,Seth Confer,2003 Toyota MR2,BFGoodrich,139.745,0.787,109.979,0.008,8.742,9205,2003,Toyota MR2,Seth,Confer,Castle Rock,CO,749
,40,51,Chris Bolt,2003 Toyota MR2,BFGoodrich,Northwest,66.727,65.860,65.471,140.004,,,,"Saline, MI",,Toyota*,Great Lakes,75.204,74.533,75.193,(0.259),417,40,ES,51,Chris Bolt,2003 Toyota MR2,BFGoodrich,140.004,0.787,110.183,0.009,8.946,9188,2003,Toyota MR2,Chris,Bolt,Saline,MI,759
,41,52,Bruce Schlaebitz,2003 Toyota MR 2 Spyder,BFGoodrich,Big Sky,66.237,66.814,65.866,140.083,M,,,"Butte, MT",Dig It Racing,Toyota*,NorPac,75.516,75.773,74.217,(0.079),420,41,ES,52,Bruce Schlaebitz,2003 Toyota MR2 Spyder,BFGoodrich,140.083,0.787,110.245,0.024,9.008,9183,2003,Toyota MR2 Spyder,Bruce,Schlaebitz,Butte,MT,760
,42,132,Rob Springer,2001 Toyota MR2,BFGoodrich,Susqueha,67.402(1),67.304(1),65.659,140.101,,,[32],"Harrisburg, PA",,Toyota*,Northeast,81.150,DNF,74.442,(0.018),422,42,ES,132,Rob Springer,2001 Toyota MR2,BFGoodrich,140.101,0.787,110.259,0.011,9.022,9182,2001,Toyota MR2,Rob,Springer,Harrisburg,PA,761
,43,87,Mike Brau,1999 Mazda Miata,BFGoodrich,Central F,66.856,72.202,66.965,140.401,,,[187],"Apopka, FL",,,Southeast,75.547,73.545,74.134,(0.300),444,43,ES,87,Mike Brau,1999 Mazda Miata,BFGoodrich,140.401,0.787,110.496,0.033,9.258,9162,1999,Mazda Miata,Mike,Brau,Apopka,FL,772
,44,195,Mark Wolfe,2000 Mazda Miata,BFGoodrich,San Diego,68.046(1),67.034,65.458,140.699,,,[95],"Lakeside, CA",,,Southwest,77.605,75.241,76.439,(0.298),462,44,ES,195,Mark Wolfe,2000 Mazda Miata,BFGoodrich,140.699,0.787,110.730,0.001,9.493,9143,2000,Mazda Miata,Mark,Wolfe,Lakeside,CA,787
,45,72,Justin Wrighton,1999 Mazda Miata,BFGoodrich,Detroit,66.807,66.486,85.252(3),140.873,,,,"Clarkston, Mi",A knight who says nee,,Great Lakes,76.783,75.112,74.387,(0.174),475,45,ES,72,Justin Wrighton,1999 Mazda Miata,BFGoodrich,140.873,0.787,110.867,0.002,9.630,9131,1999,Mazda Miata,Justin,Wrighton,Clarkston,Mi,798
