Trophy,Class Position,Car Number,Driver Name,Car Model,Tire Mfg,Region,Run 1,Run 2,Run 3,Total Time,Medal,(blank),Codriver Car Number,Driver Town,Sponsor,(unknown),Division,Run 4,Run 5,Run 6,Diff Behind Next Fastest in Class,Rank PAX,Class Position,Class,Car Number,Driver Name,Car Model,Tire Mfg,Total Time,PAX Factor,PAX Time,Diff Behind Next Fastest PAX,Diff Behind 1st Place PAX,RTP Points,Car Year,Car Model,First Name,Last Name,City,State,Rank Overall
,35,10,Dan Sabol,2014 Ford Mustang GT,Bridgestone,Steel Citi,59.669,66.145(2),59.594,125.173,,,,"Monroeville, PA",SlipstreamNetwork.com | The Burn,,Northeast,65.579,68.613(1),66.657,(0.153),843,35,FS,10,Dan Sabol,2014 Ford Mustang GT,Bridgestone,125.173,0.804,100.639,0.030,9.156,9090,2014,Ford Mustang GT,Dan,Sabol,Monroeville,PA,1042
,36,98,Tyler Potter,2014 Chevrolet Camaro 1L,Bridgestone,Wichita,59.917,DNF,60.026,125.636,,,,"Wichita, KS",,,Midwest,65.741,DNF,65.719,(0.463),886,36,FS,98,Tyler Potter,2014 Chevy Camaro 1LE,Bridgestone,125.636,0.804,101.011,0.003,9.528,9057,2014,Chevy Camaro 1LE,Tyler,Potter,Wichita,KS,1064
,37,94,Donald Knop,2007 Ford Shelby GT,Bridgestone,Nebraska,60.786,61.436,60.027,125.688,,,,"Lincoln, NE",TO HAAS,,Midwest,DNF,67.122,65.661,(0.052),890,37,FS,94,Donald Knop,2007 Ford Shelby GT,Bridgestone,125.688,0.804,101.053,0.005,9.570,9053,2007,Ford Shelby GT,Donald,Knop,Lincoln,NE,1065
,38,192,Michael Young,2016 Chevrolet Camaro,Bridgestone,Indianapo,DNF,60.954,59.484,125.845,,,[92],"Greenwood, IN",MRR Wheels/ Big Sexy Racing,,Great Lakes,66.361,DNF,DNF,(0.157),909,38,FS,192,Michael Young,2016 Chevy Camaro,Bridgestone,125.845,0.804,101.179,0.036,9.696,9042,2016,Chevy Camaro,Michael,Young,Greenwood,IN,1074
,39,77,Jacob Lynn,2015 Ford Mustang GT,Bridgestone,Wichita,60.901,60.665,60.641,126.760,,,,"Wichita, KS",,,Midwest,70.804(1),68.193,66.119,(0.915),970,39,FS,77,Jacob Lynn,2015 Ford Mustang GT,Bridgestone,126.760,0.804,101.915,0.016,10.432,8976,2015,Ford Mustang GT,Jacob,Lynn,Wichita,KS,1109
,40,82,Shane Donahue,2017 Chevrolet Camaro SS,Goodyear,Milwauke,62.500,62.266,61.789,128.245,,,[182],"St Louis Park, MN",ConeCoach.com / MNAutoX.com /,,Central,66.710,66.462,66.456,(1.485),1060,40,FS,82,Shane Donahue,2017 Chevy Camaro SS,Goodyear,128.245,0.804,103.109,0.029,11.626,8872,2017,Chevy Camaro SS,Shane,Donahue,St Louis Park,MN,1158
,41,97,Michael Mai,2013 Ford Boss 302,Bridgestone,Continent,63.589,61.503,61.773,130.665,,,[197],"Peyton, CO",Tire king of falcon,,Rocky Moun,69.162(1),70.190(1),69.697(1),(2.420),1133,41,FS,97,Michael Mai,2013 Ford Boss 302,Bridgestone,130.665,0.804,105.055,0.073,13.571,8708,2013,Ford Boss 302,Michael,Mai,Peyton,CO,1206
,42,79,Dave Lehrschall,2015 Ford Mustang GT Fas,Bridgestone,Southern I,62.586,65.739(1),62.576,132.598,,,[179],"Evansville, IN",Dos Perros Racing,,Great Lakes,72.124,70.022,70.936,(1.933),1183,42,FS,79,Dave Lehrschall,2015 Ford Mustang GT,Bridgestone,132.598,0.804,106.609,0.014,15.125,8581,2015,Ford Mustang GT,Dave,Lehrschall,Evansville,IN,1235
,43,76,Luis Urrutia,2015 Ford Mustang GT,Bridgestone*,Kansas,DNF,DNF,68.008,140.891,,,[176],"Topeka, KS",,,Central,75.570,74.065,72.883,(8.293),1262,43,FS,76,Luis Urrutia,2015 Ford Mustang GT,Bridgestone,140.891,0.804,113.276,0.170,21.793,8076,2015,Ford Mustang GT,Luis,Urrutia,Topeka,KS,1281
,44,182,Nate Langford,2017 Chevrolet camaro,Goodyear,Ozark Mo,74.918,72.909,69.336,140.972,,,[82],"ROGERS, AR",,,Midwest,DNF,72.877,71.636,(0.081),1263,44,FS,182,Nate Langford,2017 Chevy Camaro,Goodyear,140.972,0.804,113.341,0.065,21.858,8071,2017,Chevy Camaro,Nate,Langford,ROGERS,AR,1282
,45,179,Ron Jochum,2015 Ford mustang gt,Bridgestone,Southern I,DNF,72.503,68.856,144.015,,,[79],"Boonville, IN",,,Great Lakes,75.159,75.709,DNF,(3.043),1276,45,FS,179,Ron Jochum,2015 Ford Mustang GT,Bridgestone,144.015,0.804,115.788,0.160,24.305,7901,2015,Ford Mustang GT,Ron,Jochum,Boonville,IN,1289
T,1,88,Amanda Minen,2015 Chevrolet camaro,Bridgestone,Washingt,64.789(1),67.137(2),70.452(3),140.019,,,,"Tappahannock, VA",,,Northeast,75.230(3),76.087(3),DNF,,1254,1,FSL,88,Amanda Minen,2015 Chevy Camaro,Bridgestone,140.019,0.804,112.575,0.520,21.092,8126,2015,Chevy Camaro,Amanda,Minen,Tappahannock,VA,1280
T,1,198,Doug Rowse,2016 Ford Focus ST,BFGoodrich,Arizona,62.776,63.167,63.056,120.887,,,[98],"Phoenix, AZ",Howdy! Bieber Motorsports-Baby,,SoPac,58.433,58.111,58.477,,155,1,GS,198,Doug Rowse,2016 Ford Focus ST,BFGoodrich,120.887,0.793,95.863,0.005,4.380,9543,2016,Ford Focus ST,Doug,Rowse,Phoenix,AZ,743
T,2,25,Jen Wong,2016 Volkswagen Golf GTI,BFGoodrich,Detroit,63.223,63.434,65.496(1),121.092,,,[125],"Rochester, MI",McDonohues Tire and Service,,Great Lakes,58.668,59.843(1),57.869,(0.205),172,2,GS,25,Jen Wong,2016 Volkswagen Golf GTI,BFGoodrich,121.092,0.793,96.026,0.006,4.543,9527,2016,Volkswagen Golf GTI,Jen,Wong,Rochester,MI,756
T,3,28,William Keese,2013 Ford Focus ST,Bridgestone,Chicago,62.779,62.430,62.721,121.157,,,,"Lockport, IL",,,Central,59.275,60.251(1),58.727,(0.065),180,3,GS,28,William Keese,2013 Ford Focus ST,Bridgestone,121.157,0.793,96.078,0.001,4.594,9522,2013,Ford Focus ST,William,Keese,Lockport,IL,759
T,4,125,Kenneth Tsang,2016 Volkswagen GTI,BFGoodrich,Detroit,DNF,64.092,63.357,121.344,,,[25],"Ann Arbor, MI",,,Great Lakes,59.766(1),58.285,57.987,(0.187),204,4,GS,125,Kenneth Tsang,2016 Volkswagen GTI,BFGoodrich,121.344,0.793,96.226,0.002,4.742,9507,2016,Volkswagen GTI,Kenneth,Tsang,Ann Arbor,MI,779
T,5,51,Josh McDonough,2014 Ford Focus ST,Bridgestone,Detroit,64.206,63.130,65.330(1),121.689,,,,"Novi, MI",McDonohues Tire and Service,,Great Lakes,62.796(2),59.178,58.559,(0.345),241,5,GS,51,Josh McDonough,2014 Ford Focus ST,Bridgestone,121.689,0.793,96.499,0.001,5.016,9480,2014,Ford Focus ST,Josh,McDonough,Novi,MI,810
T,6,24,Neil Britton,2013 Ford Focus ST,Bridgestone,Detroit,68.003(2),63.978,63.403,122.399,,,,"Huntington Woods, Mic",Britton Racing,,Great Lakes,61.472(1),58.996,65.478(3),(0.710),332,6,GS,24,Neil Britton,2013 Ford Focus ST,Bridgestone,122.399,0.793,97.062,0.000,5.579,9425,2013,Ford Focus ST,Neil,Britton,Huntington Woods,Mic,870
T,7,33,Daniel Cochran,2014 Ford Focus ST,Bridgestone,Chicago,67.930(2),64.554,63.793,123.247,,,,"Holland, MI",,,Great Lakes,59.715,59.454,61.766(1),(0.848),453,7,GS,33,Daniel Cochran,2014 Ford Focus ST,Bridgestone,123.247,0.793,97.735,0.003,6.252,9360,2014,Ford Focus ST,Daniel,Cochran,Holland,MI,922
,8,84,Brian Anthony,2014 Ford Focus ST,Bridgestone,Detroit,65.869(1),64.061,64.148,123.477,,,,"Chicago, IL",,,Great Lakes,62.096(1),59.711,59.416,(0.230),479,8,GS,84,Brian Anthony,2014 Ford Focus ST,Bridgestone,123.477,0.793,97.917,0.005,6.434,9343,2014,Ford Focus ST,Brian,Anthony,Chicago,IL,940
,9,47,John Azevedo,2015 FunPros.com VW Gol,Nexen,Chicago,63.786,63.593,66.190(1),123.564,,,,"Elmhurst, IL",FunPros.com Blauschweiger the Ge,,Central,59.971,60.387,61.335(1),(0.087),546,11,GS,47,John Azevedo,2015 VW Golf,Nexen,123.980,0.793,98.316,0.001,6.833,9305,2015,VW Golf,John,Azevedo,Elmhurst,IL,948
,10,97,Keith Koegler,2015 Ford Focus ST,Bridgestone,Northwest,63.776,70.333(3),64.564,123.695,M,,,"Perrysburg, OH",Vogon Construction,,Great Lakes,61.883(1),59.919,63.033(2),(0.131),504,9,GS,97,Keith Koegler,2015 Ford Focus ST,Bridgestone,123.695,0.793,98.090,0.007,6.607,9326,2015,Ford Focus ST,Keith,Koegler,Perrysburg,OH,957
,11,94,Jack Burns,2016 Volkswagen GTI,Bridgestone,Northwest,64.474,64.536,64.514,123.818,,,,"Hamilton, OH",JB Racewheels,,Great Lakes,60.045,59.477,59.344,(0.123),525,10,GS,94,Jack Burns,2016 Volkswagen GTI,Bridgestone,123.818,0.793,98.188,0.001,6.704,9317,2016,Volkswagen GTI,Jack,Burns,Hamilton,OH,966
,12,98,David Howdyshell,2016 Ford Focus STD,BFGoodrich,Arizona,65.418(1),65.489(1),65.573(1),124.379,,,[198],"Chandler, AZ",,,Southwest,58.961,59.180,59.509,(0.561),605,12,GS,98,David Howdyshell,2016 Ford Focus STD,BFGoodrich,124.379,0.793,98.633,0.003,7.149,9275,2016,Ford Focus STD,David,Howdyshell,Chandler,AZ,998
,13,99,Clyde Caplan,2013 Ford Focus ST,Bridgestone,Washingt,70.250(3),64.896,67.717(1),124.660,,,,"Silver Spring, MD",Team WTF?!,,Northeast,60.713,59.764,71.069(2),(0.281),646,13,GS,99,Clyde Caplan,2013 Ford Focus ST,Bridgestone,124.660,0.793,98.855,0.010,7.372,9254,2013,Ford Focus ST,Clyde,Caplan,Silver Spring,MD,1012
,14,34,Brian Ksicinski,2016 Ford Focus ST,Bridgestone,Land O L,68.543(1),66.392,65.210,125.401,,,[134],"Woodbury, MN",,,Midwest,63.055(1),60.191,DNF,(0.741),730,14,GS,34,Brian Ksicinski,2016 Ford Focus ST,Bridgestone,125.401,0.793,99.443,0.003,7.960,9200,2016,Ford Focus ST,Brian,Ksicinski,Woodbury,MN,1050
,15,134,Ryan Thompson,2016 Ford Foooooocus,Bridgestone,Milwauke,67.755(1),67.214(1),65.805,125.447,,,[34],"Woodbury, MN",I want to be like Mike,,Great Lakes,63.106(1),60.493,59.642,(0.046),736,15,GS,134,Ryan Thompson,2016 Ford Foooooocus,Bridgestone,125.447,0.793,99.479,0.007,7.996,9196,2016,Ford Foooooocus,Ryan,Thompson,Woodbury,MN,1056
,16,88,Tim Reinhardt,2017 Volkswagen GTI,Bridgestone,Des Moin,66.510(1),64.532,66.795(1),125.462,,,,"Ames, IA",Joe Tharpes Garage and  Lift,,Midwest,62.352(1),61.686,60.930,(0.015),737,16,GS,88,Tim Reinhardt,2017 Volkswagen GTI,Bridgestone,125.462,0.793,99.491,0.012,8.008,9195,2017,Volkswagen GTI,Tim,Reinhardt,Ames,IA,1057
,17,83,Jeffrey Westfall,2014 Volkswagen GTI,Bridgestone,Colorado,66.035,70.812(2),66.484,127.294,,,,"Castle Pines, CO",,,Rocky Moun,DNS,61.259,61.339,(1.832),875,17,GS,83,Jeffrey Westfall,2014 Volkswagen GTI,Bridgestone,127.294,0.793,100.944,0.012,9.461,9063,2014,Volkswagen GTI,Jeffrey,Westfall,Castle Pines,CO,1124
,18,196,Phil Osborne,2017 Ford Focus ST,Bridgestone,Texas,69.693(1),67.021,66.352,127.815,,,[96],"Argyle, TX",Skills Driving,,Southwest,61.641,61.463,63.789(1),(0.521),929,18,GS,196,Phil Osborne,2017 Ford Focus ST,Bridgestone,127.815,0.793,101.357,0.010,9.874,9026,2017,Ford Focus ST,Phil,Osborne,Argyle,TX,1142
,19,96,David Anderson,2017 Ford Focus ST,Bridgestone,Texas,68.173(1),68.353(1),66.934,128.683,,,[196],"Denton, TX",Skills Driving Texas / cmsracing.co,,Southwest,61.749,62.187,DNF,(0.868),980,19,GS,96,David Anderson,2017 Ford Focus ST,Bridgestone,128.683,0.793,102.046,0.037,10.562,8965,2017,Ford Focus ST,David,Anderson,Denton,TX,1166
,20,62,Mikaila Conway,2014 Ford Focus ST,Bridgestone,Land O L,69.851(1),67.688,67.488,129.358,,,,"Saint Paul, MN",,,Midwest,62.853,63.737(1),61.870,(0.675),1020,20,GS,62,Mikaila Conway,2014 Ford Focus ST,Bridgestone,129.358,0.793,102.581,0.010,11.098,8918,2014,Ford Focus ST,Mikaila,Conway,Saint Paul,MN,1183
,21,52,Chris Hall,2011 Mazda Mazdaspeed3,Falken,Houston,72.141(1),68.231,67.173,129.510,,,,"Missouri City, TX",,,Southwest,62.805,62.691,62.337,(0.152),1031,21,GS,52,Chris Hall,2011 Mazda Mazdaspeed3,Falken,129.510,0.793,102.701,0.025,11.218,8908,2011,Mazda Mazdaspeed3,Chris,Hall,Missouri City,TX,1185
,22,95,Davin Kubo,2016 Ford Focus ST,Bridgestone,Hawaii,68.966,67.727,69.291,130.508,,,[195],"Mililani, HI",Mahalo Hammacs,,SoPac,66.105(1),62.781,65.048(1),(0.998),1079,22,GS,95,Davin Kubo,2016 Ford Focus ST,Bridgestone,130.508,0.793,103.493,0.014,12.009,8840,2016,Ford Focus ST,Davin,Kubo,Mililani,HI,1204
,23,195,William Hammac,2016 Ford Focus ST,Goodyear,Central F,75.386(2),74.003(1),70.302,134.613,,,[95],"Honolulu, HI",,,Southeast,67.281,64.345,64.311,(4.105),1187,23,GS,195,William Hammac,2016 Ford Focus ST,Goodyear,134.613,0.793,106.748,0.040,15.265,8570,2016,Ford Focus ST,William,Hammac,Honolulu,HI,1255
T,1,71,Barbara Seeger,2014 Ford Focus ST,Bridgestone,New Eng,68.257,68.145,67.159,129.091,,,,"Pepperell, MA",,,Northeast,62.135,61.932,61.945,,1006,1,GSL,71,Barbara Seeger,2014 Ford Focus ST,Bridgestone,129.091,0.793,102.369,0.036,10.886,8937,2014,Ford Focus ST,Barbara,Seeger,Pepperell,MA,1174
,2,96,Lin Cox,Ford Forcus,Bridgestone,East Tenne,78.813(1),67.490,67.568,129.398,,,,"Knoxville, TN",,,Southeast,63.831,73.459(2),61.908,(0.307),1023,2,GSL,96,Lin Cox,Ford Forcus,Bridgestone,129.398,0.793,102.613,0.001,11.129,8915,,Ford Forcus,Lin,Cox,Knoxville,TN,1184
,3,76,Melanie Dorsey,2014 Ford Focus ST,Nexen,Colorado,69.718,DNF,68.425,130.852,,,,"Littleton, Co",,,Rocky Moun,63.873,63.381,62.427,(1.454),1093,3,GSL,76,Melanie Dorsey,2014 Ford Focus ST,Nexen,130.852,0.793,103.766,0.001,12.282,8816,2014,Ford Focus ST,Melanie,Dorsey,Littleton,Co,1209
T,1,96,Mike King,2016 Ford Fiesta ST,Bridgestone,Buccanee,60.887(1),59.580,59.077,122.798,,,,"Saint Johns, FL",Bridgestone - HomePro Realty,,Southeast,64.154,63.721,64.066,,247,1,HS,96,Mike King,2016 Ford Fiesta ST,Bridgestone,122.798,0.786,96.519,0.006,5.036,9478,2016,Ford Fiesta ST,Mike,King,Saint Johns,FL,891
T,2,36,Greg Reno,2010 Mini Cooper,Bridgestone,Kansas,59.214,58.876,59.169,122.860,,,,"Lawrence, KS",MiniUSA,,Midwest,64.236,64.162,63.984,(0.062),256,2,HS,36,Greg Reno,2010 Mini Cooper,Bridgestone,122.860,0.786,96.568,0.017,5.085,9473,2010,Mini Cooper,Greg,Reno,Lawrence,KS,898
T,3,97,Russell Blume,2012 Mini Base JCW,BFGoodrich,Wichita,67.249(1),59.353,59.183,123.546,,,,"Wichita, KS",Mini USA///M Power,,Midwest,DNF,65.342,64.363,(0.686),345,3,HS,97,Russell Blume,2012 Mini Base JCW,BFGoodrich,123.546,0.786,97.107,0.000,5.624,9421,2012,Mini Base JCW,Russell,Blume,Wichita,KS,945
T,4,49,Preston Jordan,2007 Honda Civic Si,BFGoodrich,Land O L,60.852(1),59.311,60.852(1),123.702,,,[149],"Riverview, FL",ProKart,,Midwest,64.673,64.391,67.644(1),(0.156),362,4,HS,49,Preston Jordan,2007 Honda Civic Si,BFGoodrich,123.702,0.786,97.230,0.007,5.746,9409,2007,Honda Civic Si,Preston,Jordan,Riverview,FL,958
T,5,62,Ken Houseal,2016 Ford Fiesta ST,BFGoodrich,Philadelp,60.512,59.874,59.689,124.105,,,[162],"Royersford, PA",,,Northeast,64.416,DNF,64.512,(0.403),420,5,HS,62,Ken Houseal,2016 Ford Fiesta ST,BFGoodrich,124.105,0.786,97.547,0.009,6.063,9378,2016,Ford Fiesta ST,Ken,Houseal,Royersford,PA,982
T,6,93,Steve Brolliar,2006 Honda Civic Si,Bridgestone,Tennessee,59.742,59.632,59.854,124.242,,,,"Madison, AL",Still Plays With Cars,,Southeast,64.610,65.344,65.162,(0.137),434,6,HS,93,Steve Brolliar,2006 Honda Civic Si,Bridgestone,124.242,0.786,97.654,0.004,6.171,9368,2006,Honda Civic Si,Steve,Brolliar,Madison,AL,990
T,7,95,Tyler Francis,2007 Honda Si,Bridgestone,St. Louis,61.704(1),60.801,60.070,124.836,,,,"St. Charles, MO",Clear Auto Bra,,Midwest,65.045,64.766,67.303(1),(0.594),513,7,HS,95,Tyler Francis,2007 Honda Si,Bridgestone,124.836,0.786,98.121,0.003,6.638,9324,2007,Honda Si,Tyler,Francis,St. Charles,MO,1023
T,8,86,andy thomas,2009 Honda Civic si,BFGoodrich,Washingt,61.583(1),60.764,60.167,124.894,,,[186],"Adamstown, MD",Andytooned/Thanks Ally,,Northeast,65.475,65.199,64.727,(0.058),519,8,HS,86,Andy Thomas,2009 Honda Civic Si,BFGoodrich,124.894,0.786,98.167,0.006,6.683,9319,2009,Honda Civic Si,andy,thomas,Adamstown,MD,1027
T,9,186,Sir Van Townsend,2009 Honda Civic Si,BFGoodrich,Colorado,61.048,62.162(1),60.189,125.007,,,[86],"Fairplay, CO",Im just here to party.,,Rocky Moun,64.974,65.220,64.818,(0.113),535,9,HS,186,Sir Van Townsend,2009 Honda Civic Si,BFGoodrich,125.007,0.786,98.256,0.007,6.772,9311,2009,Honda Civic Si,Sir Van,Townsend,Fairplay,CO,1030
T,10,11,Ted Descovich,2015 Ford Fiesta ST,Bridgestone,Northern N,60.965,60.874,60.113,125.112,M,,,"Chester, NY",Freedom Ford/New Paltz Eye Care,,Northeast,65.766,64.999,65.270,(0.105),553,10,HS,11,Ted Descovich,2015 Ford Fiesta ST,Bridgestone,125.112,0.786,98.338,0.000,6.855,9303,2015,Ford Fiesta ST,Ted,Descovich,Chester,NY,1038
T,11,44,Brandon Hagaman,2015 Ford Fiesta ST,Bridgestone,Detroit,60.602,60.526,60.130,125.142,,,,"Bingham Farms, MI",,,Great Lakes,66.443(1),65.687,65.012,(0.030),555,11,HS,44,Brandon Hagaman,2015 Ford Fiesta ST,Bridgestone,125.142,0.786,98.362,0.023,6.878,9301,2015,Ford Fiesta ST,Brandon,Hagaman,Bingham Farms,MI,1040
,12,145,Scott McHugh,2013 Honda Accord,Nexen,California,62.354(1),60.728,60.490,125.490,M,,[45],"Canyon Country, CA",Nexen Tire,,SoPac,DNF,65.213,65.000,(0.348),606,12,HS,145,Scott McHugh,2013 Honda Accord,Nexen,125.490,0.786,98.635,0.003,7.152,9275,2013,Honda Accord,Scott,McHugh,Canyon Country,CA,1058
,13,5,Alex Piehl,2016 Ford Fiesta ST,BFGoodrich,Allegheny,61.348,62.221(1),60.533,125.517,,,,"Pittsburgh, PA",My supportive wife and the death o,,Northeast,65.209,64.984,65.578,(0.027),610,13,HS,5,Alex Piehl,2016 Ford Fiesta ST,BFGoodrich,125.517,0.786,98.656,0.002,7.173,9273,2016,Ford Fiesta ST,Alex,Piehl,Pittsburgh,PA,1061
,14,37,Roy Handoko,2015 Ford Fiesta ST,Bridgestone,Chicago,61.207,61.002,60.517,125.612,,,,"Buffalo Grove, IL",Yi Spa@7-Mile Fair,,Midwest,65.417,65.095,65.486,(0.095),625,14,HS,37,Roy Handoko,2015 Ford Fiesta ST,Bridgestone,125.612,0.786,98.731,0.007,7.248,9266,2015,Ford Fiesta ST,Roy,Handoko,Buffalo Grove,IL,1063
,15,12,Sam Dougherty,2008 Honda Civic Si,Bridgestone,Central C,61.729,60.864,60.278,126.004,,,,"Clemmons, NC",Bret Shillock,,Southeast,65.726,65.909,66.969(1),(0.392),670,15,HS,12,Sam Dougherty,2008 Honda Civic Si,Bridgestone,126.004,0.786,99.039,0.013,7.556,9237,2008,Honda Civic Si,Sam,Dougherty,Clemmons,NC,1079
,16,41,Ian Baker,1988 Ford Fiesta,Bridgestone,Washingt,61.426,60.179,60.426,126.019,,,[141],"Herndon, VA",SSC Tint / StranoParts,,Northeast,66.809,65.840,65.943,(0.015),674,16,HS,41,Ian Baker,1988 Ford Fiesta,Bridgestone,126.019,0.786,99.051,0.002,7.568,9236,1988,Ford Fiesta,Ian,Baker,Herndon,VA,1080
,17,149,Justin Tilus,2007 Honda Civic Si,BFGoodrich,Land O L,61.278,60.308,60.528,126.220,,,[49],"Suwanee, GA",Vision Speedworks,,Great Lakes,66.174,65.912,67.708(1),(0.201),694,17,HS,149,Justin Tilus,2007 Honda Civic Si,BFGoodrich,126.220,0.786,99.209,0.003,7.726,9221,2007,Honda Civic Si,Justin,Tilus,Suwanee,GA,1085
,18,26,Tim Sholar,2015 Ford Fiesta ST,Bridgestone,Cincinnati,60.071,64.325(2),62.451(1),126.434,,,,"Fort Thomas, KY",Killer Koatings,,Great Lakes,DNF,66.363,67.279(1),(0.214),722,18,HS,26,Tim Sholar,2015 Ford Fiesta ST,Bridgestone,126.434,0.786,99.377,0.004,7.894,9206,2015,Ford Fiesta ST,Tim,Sholar,Fort Thomas,KY,1093
,19,20,josh jones,2015 Ford fiesta st,Bridgestone,Des Moin,61.392,61.088,60.440,126.555,,,,"Ankeny, IA",,,Midwest,67.149,66.115,68.479(1),(0.121),735,19,HS,20,Josh Jones,2015 Ford Fiesta ST,Bridgestone,126.555,0.786,99.472,0.009,7.989,9197,2015,Ford Fiesta ST,josh,jones,Ankeny,IA,1100
,20,61,Todd Freeman,2015 Ford Fiesta ST,BFGoodrich,Land O L,61.218,62.745(1),64.955(2),126.621,M,,,"Plymouth, MN",,,Central,65.915,65.403,65.405,(0.066),740,20,HS,61,Todd Freeman,2015 Ford Fiesta ST,BFGoodrich,126.621,0.786,99.524,0.014,8.041,9192,2015,Ford Fiesta ST,Todd,Freeman,Plymouth,MN,1102
,21,127,Dan Marx,2015 Ford fiesta st,BFGoodrich,Central I,61.437,63.200(1),65.256(2),127.008,,,[27],"Springfield, IL",Brass Monkey Racing,,Central,65.951,66.267,65.571,(0.387),763,21,HS,127,Dan Marx,2015 Ford Fiesta ST,BFGoodrich,127.008,0.786,99.828,0.002,8.345,9164,2015,Ford Fiesta ST,Dan,Marx,Springfield,IL,1120
,22,141,Josh Kolbach,2016 Ford Fiesta ST,Bridgestone,Milwauke,61.376,60.661,62.978(1),127.385,,,[41],"Sussex, WI",Big Bear Tire,,Central,67.649,66.724,66.806,(0.377),790,22,HS,141,Josh Kolbach,2016 Ford Fiesta ST,Bridgestone,127.385,0.786,100.125,0.007,8.641,9137,2016,Ford Fiesta ST,Josh,Kolbach,Sussex,WI,1126
,23,80,Jason Fair,2015 Ford Fiesta ST,Bridgestone,New Eng,61.620,60.337,60.969,127.475,,,,"Wendell, MA",P.I.G Racing,,Northeast,69.587(1),67.138,67.707,(0.090),798,23,HS,80,Jason Fair,2015 Ford Fiesta ST,Bridgestone,127.475,0.786,100.195,0.002,8.712,9130,2015,Ford Fiesta ST,Jason,Fair,Wendell,MA,1130
,24,98,Sam Lee,2013 Mini Cooper,Bridgestone,St. Louis,61.526,61.699,DNF,128.058,,,,"Saint Louis, MO",,,Midwest,68.917,66.532,66.547,(0.583),844,24,HS,98,Sam Lee,2013 Mini Cooper,Bridgestone,128.058,0.786,100.654,0.014,9.170,9089,2013,Mini Cooper,Sam,Lee,Saint Louis,MO,1149
,25,42,Eric Fredricks,2015 Fiat 500 Abarth,BFGoodrich,Great Riv,65.068(2),61.581,61.446,128.066,,,,"Davenport, IA",#TeamAMRacing,,Central,67.625,68.996(1),66.620,(0.008),845,25,HS,42,Eric Fredricks,2015 Fiat 500 Abarth,BFGoodrich,128.066,0.786,100.660,0.006,9.177,9088,2015,Fiat 500 Abarth,Eric,Fredricks,Davenport,IA,1151
,26,199,Jack Nguyen,2011 Mini Cooper,Bridgestone,New Eng,64.947(1),61.867,61.937,128.231,,,[99],"Boston, MA",Big Budget Racing/Street Mommaf,,Northeast,66.634,70.676(2),66.364,(0.165),857,26,HS,199,Jack Nguyen,2011 Mini Cooper,Bridgestone,128.231,0.786,100.790,0.021,9.306,9077,2011,Mini Cooper,Jack,Nguyen,Boston,MA,1157
,27,13,Paul Crane,2008 Mazda 3,Bridgestone,Arkansas,65.403(1),61.675,63.060(1),128.661,,,,"Greenwood, AR",,,Midwest,67.219,69.432(1),66.986,(0.430),906,27,HS,13,Paul Crane,2008 Mazda 3,Bridgestone,128.661,0.786,101.128,0.000,9.644,9046,2008,Mazda 3,Paul,Crane,Greenwood,AR,1165
,28,124,Daryl Beck,1995 Honda Del Sol,Bridgestone,New Eng,61.892,62.333,61.961,129.034,,,[24],"Greenfield, MA",Fun Hondas,,Northeast,67.142,67.190,68.307(1),(0.373),933,28,HS,124,Daryl Beck,1995 Honda Del Sol,Bridgestone,129.034,0.786,101.421,0.009,9.937,9020,1995,Honda Del Sol,Daryl,Beck,Greenfield,MA,1172
,29,24,Chang Ho Kim,1995 Honda del Sol,Bridgestone,New Eng,62.308,64.194(1),61.452,129.229,,,[124],"Maynard, ma",FunHondas,,Northeast,69.260,68.104,67.777,(0.195),945,29,HS,24,Chang Ho Kim,1995 Honda del Sol,Bridgestone,129.229,0.786,101.574,0.006,10.091,9007,1995,Honda del Sol,Chang Ho,Kim,Maynard,ma,1178
,30,94,James Carr,2007 Honda Civic si,Bridgestone,,65.976,62.811,64.291(1),129.252,,,,"Newport News, VA",,,Southeast,67.287,67.205,66.441,(0.023),948,30,HS,94,James Carr,2007 Honda Civic Si,Bridgestone,129.252,0.786,101.592,0.003,10.109,9005,2007,Honda Civic Si,James,Carr,Newport News,VA,1179
,31,45,Don Green,2013 Honda Accord,Nexen,California,62.247,62.168,63.600(1),129.356,,,[145],"Grover Beach, CA",,,SoPac,67.188,67.460,68.797(1),(0.104),951,31,HS,45,Don Green,2013 Honda Accord,Nexen,129.356,0.786,101.674,0.038,10.190,8998,2013,Honda Accord,Don,Green,Grover Beach,CA,1182
,32,27,Gary Patrick,2015 Ford Fiesta,BFGoodrich,Central I,65.959(1),64.277,62.725,129.981,,,[127],"Monticello, IL",Brass Monkey Racing,,Central,69.915,68.461,67.256,(0.625),994,32,HS,27,Gary Patrick,2015 Ford Fiesta,BFGoodrich,129.981,0.786,102.165,0.004,10.682,8954,2015,Ford Fiesta,Gary,Patrick,Monticello,IL,1193
,33,99,Josh Brockman,2011 mini cooper cooper,Bridgestone,New Eng,62.000,61.368,61.310,130.056,,,[199],"Biddeford, ME",PROJECT.Devens,,Northeast,DNF,68.746,69.451,(0.075),998,33,HS,99,Josh Brockman,2011 Mini Cooper,Bridgestone,130.056,0.786,102.224,0.006,10.741,8949,2011,Mini Cooper,Josh,Brockman,Biddeford,ME,1196
